	sale date	address	neighborhood	gush	helka	asset-type	rooms	floor	area	price
2889	16/07/2006	יעל 2	מוצקין הותיקה	11564	90	דירה בבית קומות	4	ראשונה	71	542,000
2890	09/07/2006	סנש חנה 10	מוצקין הותיקה	10429	104	דירה בבית קומות	4	שלישית	66	328,000
2891	04/07/2006	דבורה 26	מוצקין הותיקה	11577	19	משרד		קרקע	48	440,000
2892	12/06/2006	רוקח 6	מוצקין הותיקה	10428	91	דירה בבית קומות	4	מרתף + קרקע	90	1,072,000
2893	11/06/2006	עכו 53	מוצקין הותיקה	10429	171	דירה בבית קומות	3	שלישית	48	232,000
2894	07/06/2006	סנש חנה 15	מוצקין הותיקה	10429	95	דירה בבית קומות	4	שניה	62	411,000
2895	06/06/2006	עכו 21	מוצקין הותיקה	11562	104	דירה בבית קומות	4	ראשונה	70	413,000
2896	05/06/2006	אוסישקין 5	מוצקין הותיקה	10430	421	דירה בבית קומות	4	שניה	75	470,000
2897	04/06/2006	"רנ""ס 15"	מוצקין הותיקה	10429	133	דירה בבית קומות	3	שניה	79	389,000
2898	24/05/2006	אושה 23	מוצקין הותיקה	11577	121	דירה בבית קומות	3	קרקע	68	676,000
2899	22/05/2006	ההגנה 24	מוצקין הותיקה	10429	101	דירה בבית קומות	4	שלישית	76	436,000
2900	22/05/2006	עכו 111	מוצקין הותיקה	10428	123	דירה בבית קומות	2	ראשונה	33	150,000
2901	22/05/2006	אושה 18	מוצקין הותיקה	10430	414	דירה בבית קומות	4	שלישית	66	394,000
2902	17/05/2006	עכו 37	מוצקין הותיקה	10429	123	דירה בבית קומות	3	קרקע	75	391,000
2903	09/05/2006	גושן משה 6	מוצקין הותיקה	10429	171	דירה בבית קומות	4	ראשונה	84	386,000
2904	30/04/2006	תמר 3	מוצקין הותיקה	10428	30	דירה בבית קומות	3	שלישית	57	306,000
2905	24/04/2006	ההגנה 44	מוצקין הותיקה	11562	72	דירה בבית קומות	3	שניה	81	368,000
2906	23/04/2006	ציפורן 2	מוצקין הותיקה	11577	77	דירה בבית קומות	4	שניה	100	777,000
2907	20/04/2006	ויצמן 28	מוצקין הותיקה	11562	83	דירה בבית קומות	5	שלישית	98	707,000
2908	10/04/2006	הילדים 16	מוצקין הותיקה	11562	121	דירה בבית קומות	2	קרקע	44	299,000
2909	06/04/2006	הילדים 16	מוצקין הותיקה	10429	170	דירה בבית קומות	3	ראשונה	60	280,000
2910	05/04/2006	ההגנה 6	מוצקין הותיקה	11562	44	דירה בבית קומות	4	שלישית	86	553,000
2911	04/04/2006	ההגנה 38	מוצקין הותיקה	10428	141	דירה בבית קומות	2	קרקע	26	179,000
2912	03/04/2006	"רנ""ס 33"	מוצקין הותיקה	11577	114	דירה בבית קומות	4	שלישית	86	583,000
2913	03/04/2006	אושה 16	מוצקין הותיקה	10429	171	דירה בבית קומות	3	שניה	48	305,000
2914	27/03/2006	הדס 9	מוצקין הותיקה	10429	172	דירה בבית קומות	3	שלישית	65	332,000
2915	23/03/2006	ברק 20	מוצקין הותיקה	11577	118	דירה בבית קומות	4	שניה	93	594,000
2916	23/03/2006	עכו 35	מוצקין הותיקה	10429	173	דירה בבית קומות	3	שניה	65	340,000
2917	22/03/2006	ההגנה 50	מוצקין הותיקה	11562	68	דירה בבית קומות	4	שניה	79	504,000
2918	15/03/2006	ויצמן 12	מוצקין הותיקה	10429	104	דירה בבית קומות	4	שניה	70	471,000
2919	08/03/2006	רוקח 4	מוצקין הותיקה	10428	144	דירה בבית קומות	2	ראשונה	47	325,000
2920	27/02/2006	רוקח 4	מוצקין הותיקה	11577	95	דירה בבית קומות	4	שלישית	80	296,000
2921	23/02/2006	קרן קימת 34	מוצקין הותיקה	11562	66	דירה בבית קומות	4	שניה	67	381,000
2922	19/02/2006	רוקח 31	מוצקין הותיקה	10429	170	דירה בבית קומות	3	שלישית	64	281,000
2923	12/02/2006	עכו 51	מוצקין הותיקה	10428	162	דירה בבית קומות	2	קרקע	76	267,000
2924	12/02/2006	ההגנה 28	מוצקין הותיקה	11562	9	דירה בבית קומות	3	ראשונה	82	530,000
2925	07/02/2006	עכו 51	מוצקין הותיקה	10429	104	דירה בבית קומות	4	ראשונה	66	481,000
2926	02/02/2006	סנש חנה 9	מוצקין הותיקה	11577	107	דירה בבית קומות	4	שלישית	85	567,000
2927	31/01/2006	גושן משה 8	מוצקין הותיקה	11562	24	דירה בבית קומות	4	ראשונה	73	465,000
2928	25/01/2006	גורדון 10	מוצקין הותיקה	11577	77	דירה בבית קומות	5	רביעית+חמישית	130	947,000
2929	24/01/2006	גורדון 10	מוצקין הותיקה	11564	131	דירה בבית קומות	4	שניה	66	511,000
2930	22/01/2006	עכו 77	מוצקין הותיקה	11577	140	דירה בבית קומות	2	קרקע	50	244,000
2931	13/01/2006	גושן משה 32	מוצקין הותיקה	11562	113	דירה בבית קומות	3	שניה	70	332,000
2932	09/01/2006	כצנלסון 6	מוצקין הותיקה	10429	171	דירה בבית קומות	3	ראשונה	48	313,000
2933	05/01/2006	ההגנה 44	מוצקין הותיקה	11562	122	דירה בבית קומות	2	ראשונה	43	211,000
2934	04/01/2006	"רנ""ס 33"	מוצקין הותיקה	11562	100	דירה בבית קומות	3	ראשונה	82	411,000
2935	04/01/2006	ההגנה 50	מוצקין הותיקה	11562	100	משרד		קרקע	90	2,219,000
2936	27/12/2005	גורדון 17	מוצקין הותיקה	10428	158	דירה בבית קומות	3	ראשונה	89	229,000
2937	25/12/2005	גושן משה 84	מוצקין הותיקה	10430	282	דירה בבית קומות	4	שניה	74	447,000
2938	15/12/2005	עכו 27	מוצקין הותיקה	11577	88	דירה בבית קומות	4	ראשונה	77	426,000
2939	13/12/2005	אוסישקין 16	מוצקין הותיקה	11562	115	דירה בבית קומות	1	שלישית	25	111,000
2940	13/12/2005	ההגנה 10	מוצקין הותיקה	10430	386	דירה בבית קומות	3	שלישית	69	311,000
2941	06/12/2005	אוסישקין 8	מוצקין הותיקה	10428	135	דירה בבית קומות	2	קרקע	50	250,000
2942	02/12/2005	סנש חנה 13	מוצקין הותיקה	11562	6	דירה בבית קומות	5	קרקע ראשונה שניה	140	777,000
2943	30/11/2005	כצנלסון 5	מוצקין הותיקה	10429	174	דירה בבית קומות	3	שניה	65	338,000
2944	21/11/2005	עכו 91	מוצקין הותיקה	11562	124	דירה בבית קומות	2	ראשונה	43	141,000
2945	20/11/2005	אושה 29	מוצקין הותיקה	10430	434	דירה בבית קומות	4	רביעית	109	605,000
2946	20/11/2005	אושה 37	מוצקין הותיקה	11564	101	דירה בבית קומות	4	שניה	110	818,000
2947	17/11/2005	גושן משה 44	מוצקין הותיקה	10429	133	דירה בבית קומות	3	ראשונה	75	500,000
2948	13/11/2005	כצנלסון 13	מוצקין הותיקה	11562	77	דירה בבית קומות	2	שניה	48	235,000
2949	11/11/2005	אהרון 20	מוצקין הותיקה	11577	99	דירה בבית קומות	3	ראשונה	57	491,000
2950	03/11/2005	עכו 61	מוצקין הותיקה	10429	125	דירה בבית קומות	4	שלישית	80	386,000
2951	31/10/2005	אוסישקין 1	מוצקין הותיקה	11577	64	דירה בבית קומות	3	שניה	70	529,000
2952	31/10/2005	הילדים 21	מוצקין הותיקה	10428	131	דירה בבית קומות	2	קרקע	33	113,000
2953	31/10/2005	כצנלסון 9	מוצקין הותיקה	10429	172	דירה בבית קומות	3	רביעית	65	377,000
2954	30/10/2005	ברק 14	מוצקין הותיקה	10429	136	דירה בבית קומות	3	ראשונה	66	465,000
2955	30/10/2005	גושן משה 6	מוצקין הותיקה	11562	83	דירה בבית קומות	5	שלישית	99	900,000
2956	28/10/2005	גושן משה 32	מוצקין הותיקה	10428	141	דירה בבית קומות	2	קרקע	26	190,000
2957	10/10/2005	עכו 57	מוצקין הותיקה	10429	80	דירה בבית קומות	3.5	ראשונה	72	310,000
2958	09/10/2005	אוסישקין 42	מוצקין הותיקה	11564	124	דירה בבית קומות	2	קרקע	31	275,000
2959	09/10/2005	אהרון 24	מוצקין הותיקה	11564	124	דירה בבית קומות	1	קרקע	41	229,000
2960	02/10/2005	ההגנה 46	מוצקין הותיקה	10428	127	דירה בבית קומות	4	ראשונה	100	275,000
2961	28/09/2005	הרב הרצוג 24	מוצקין הותיקה	10430	544	דירה בבית קומות	4	שלישית	96	457,000
2962	26/09/2005	יעל 7	מוצקין הותיקה	10430	384	דירה בבית קומות	2	שניה	54	340,000
2963	18/09/2005	רוקח 35	מוצקין הותיקה	10429	85	דירה בבית קומות	4	שניה	80	445,000
2964	15/09/2005	אושה 23	מוצקין הותיקה	10430	301	דירה בבית קומות	2	ראשונה	56	360,000
2965	07/09/2005	כצנלסון 17	מוצקין הותיקה	10429	173	דירה בבית קומות	3	רביעית	65	318,000
2966	06/09/2005	ויצמן 12	מוצקין הותיקה	11564	99	דירה בבית קומות	5	שלישית	103	787,000
2967	05/09/2005	כצנלסון 23	מוצקין הותיקה	10428	33	דירה בבית קומות	2	קרקע	60	317,000
2968	04/09/2005	אוסישקין 19	מוצקין הותיקה	10428	144	דירה בבית קומות	3.5	שניה	58	225,000
2969	02/09/2005	קרן קימת 23	מוצקין הותיקה	11562	66	דירה בבית קומות	4	ראשונה	71	403,000
2970	30/08/2005	רוקח 19	מוצקין הותיקה	10430	413	דירה בבית קומות	4	שלישית	87	423,000
2971	08/08/2005	קרן קימת 38	מוצקין הותיקה	11562	115	דירה בבית קומות	1.5	שלישית	31	140,000
2972	08/08/2005	עכו 59	מוצקין הותיקה	11577	97	דירה בבית קומות	4	שניה	64	365,000
2973	01/08/2005	עכו 27	מוצקין הותיקה	10428	132	דירה בבית קומות	2	ראשונה	47	225,000
2974	01/08/2005	אהרון 23	מוצקין הותיקה	10428	135	חנות		קרקע	29	203,000
2975	24/07/2005	ברק 12	מוצקין הותיקה	10429	103	דירה בבית קומות	5	קרקע	100	802,000
2976	21/07/2005	גורדון 11	מוצקין הותיקה	10428	151	דירה בבית קומות	2	ראשונה	26	110,000
2977	21/07/2005	אוסישקין 27	מוצקין הותיקה	10429	142	דירה בבית קומות	4	ראשונה	76	475,000
2978	12/07/2005	קרן קימת 36	מוצקין הותיקה	11577	39	דירה בבית קומות	2	ראשונה	24	212,000
2979	10/07/2005	דבורה 26	מוצקין הותיקה	10430	435	דירה בבית קומות	4	שלישית	103	487,000
2980	03/07/2005	עכו 111	מוצקין הותיקה	11577	99	דירה בבית קומות	2	שניה	50	274,000
2981	26/06/2005	כצנלסון 4	מוצקין הותיקה	10430	384	דירה בבית קומות	3	ראשונה	53	385,000
2982	26/06/2005	ההגנה 44	מוצקין הותיקה	11562	115	חנות		ראשונה	13	224,000
2983	26/06/2005	עכו 77	מוצקין הותיקה	11564	152	דירה בבית קומות	4	רביעית	93	496,000
2984	24/06/2005	ויצמן 64	מוצקין הותיקה	11562	101	דירה בבית קומות	4	שניה	100	461,000
2985	24/06/2005	יעל 7	מוצקין הותיקה	10428	138	דירה בבית קומות	2	ראשונה	38	183,000
2986	23/06/2005	גושן משה 14	מוצקין הותיקה	10428	30	חנות		ראשונה	22	207,000
2987	21/06/2005	גושן משה 30	מוצקין הותיקה	10428	144	דירה בבית קומות	2	קרקע	46	326,000
2988	10/06/2005	גורדון 10	מוצקין הותיקה	10428	88	דירה בבית קומות	4	שלישית	94	434,000
2989	05/06/2005	גושן משה 84	מוצקין הותיקה	10429	77	דירה בבית קומות	3	ראשונה	72	350,000
2990	02/06/2005	ההגנה 37	מוצקין הותיקה	10428	144	דירה בבית קומות	2	שניה	55	194,000
2991	31/05/2005	ברק 11	מוצקין הותיקה	11562	111	דירה בבית קומות	1	שלישית	25	92,000
2992	30/05/2005	כצנלסון 23	מוצקין הותיקה	11562	115	דירה בבית קומות	1	שניה	25	132,000
2993	29/05/2005	סנש חנה 5	מוצקין הותיקה	10430	544	דירה בבית קומות	4	ראשונה	96	497,000
2994	17/05/2005	אורן 17	מוצקין הותיקה	10428	144	דירה בבית קומות	2	ראשונה	47	253,000
2995	17/05/2005	עכו 29	מוצקין הותיקה	11562	123	משרד	2	קרקע	43	295,000
2996	16/05/2005	ההגנה 26	מוצקין הותיקה	11562	53	דירה בבית קומות	3	שניה	65	450,000
2997	16/05/2005	ברק 20	מוצקין הותיקה	10429	83	משרד		שניה	100	569,000
2998	15/05/2005	סנש חנה 13	מוצקין הותיקה	10428	32	חנות		קרקע	15	175,000
2999	15/05/2005	עכו 55	מוצקין הותיקה	11577	77	דירה בבית קומות	4	שלישית	100	744,000
3000	15/05/2005	ברק 61	מוצקין הותיקה	11577	26	דירה בבית קומות	3	שלישית	60	372,000
3001	09/05/2005	קרן קימת 23	מוצקין הותיקה	10428	124	דירה בבית קומות	1	ראשונה	28	104,000
3002	04/05/2005	ההגנה 42	מוצקין הותיקה	10428	160	דירה בבית קומות	1	ראשונה	26	109,000
3003	04/05/2005	גושן משה 10	מוצקין הותיקה	10428	142	דירה בבית קומות	2	קרקע	46	314,000
3004	14/04/2005	אהרון 29	מוצקין הותיקה	10428	133	דירה בבית קומות	2	ראשונה	35	131,000
3005	12/04/2005	עכו 105	מוצקין הותיקה	10428	152	דירה בבית קומות	1	ראשונה	25	96,000
3006	12/04/2005	ויצמן 66	מוצקין הותיקה	11562	21	דירה בבית קומות	5	קרקע, ראשונה	103	743,000
3007	20/03/2005	אושה 37	מוצקין הותיקה	10429	138	דירה בבית קומות	4	שלישית	72	398,000
3008	18/03/2005	סנש חנה 5	מוצקין הותיקה	10429	112	דירה בבית קומות	3	שלישית	70	366,000
3009	15/03/2005	סנש חנה 9	מוצקין הותיקה	11564	101	דירה בבית קומות	4	שניה	90	772,000
3010	11/03/2005	אהרון 10	מוצקין הותיקה	10428	153	דירה בבית קומות	1	ראשונה	25	125,000
3011	08/03/2005	ברק 20	מוצקין הותיקה	11562	113	דירה בבית קומות	3	שניה	80	348,000
3012	03/03/2005	ברק 11	מוצקין הותיקה	11562	119	דירה בבית קומות		ראשונה	44	286,000
3013	28/02/2005	עכו 17	מוצקין הותיקה	10429	99	דירה בבית קומות	4	רביעית	90	340,000
3014	28/02/2005	גושן משה 30	מוצקין הותיקה	10429	125	דירה בבית קומות	4	שניה	80	453,000
3015	23/02/2005	רוקח 3	מוצקין הותיקה	11577	77	דירה בבית קומות	4	שלישית	100	809,000
3016	18/02/2005	עכו 91	מוצקין הותיקה	10428	128	דירה בבית קומות	2	קרקע	40	210,000
3017	11/02/2005	אושה 37	מוצקין הותיקה	11562	115	דירה בבית קומות	1	ראשונה	24	157,000
3018	06/02/2005	אושה 37	מוצקין הותיקה	10430	414	דירה בבית קומות	4	ראשונה	65	318,000
3019	04/02/2005	גורדון 10	מוצקין הותיקה	10430	281	דירה בבית קומות	3	שלישית	73	388,000
3020	03/02/2005	ההגנה 12	מוצקין הותיקה	10428	131	דירה בבית קומות	4	ראשונה	97	455,000
3021	27/01/2005	אהרון 32	מוצקין הותיקה	11562	128	דירה בבית קומות	3		50	286,000
